"id" "chapter" "start" "end" "desc_DK" "desc_EN" "level" "sex" "include" "dx_fu" "dx_event" "n" "cases" "age_dx" "age_death" "MRR" "LYL" "n_text" "cases_text" "LYLcauses" "age_dx50" "age_death50" "age_dx25" "age_death25" "age_dx75" "age_death75" "age_less10at_risk" "surv" "LYL_smallN" "p5" "p95" "p25" "p50" "p75"
10006 1 "A05" "A05" "Andre bakterielle fødevareforgiftninger IKA" "Other bacterial foodborne intoxications, not elsewhere classified" "3" "Males" 1 50267859.1214687 471 536 99 TRUE FALSE TRUE TRUE "536" "99" FALSE 40.5809476757242 NA 23.9742121416273 NA 63.3952930608579 NA NA NA FALSE 4 85 27 40 65
10006 1 "A05" "A05" "Andre bakterielle fødevareforgiftninger IKA" "Other bacterial foodborne intoxications, not elsewhere classified" "3" "Females" 1 51384775.925728 696 768 115 TRUE TRUE TRUE TRUE "768" "115" FALSE 39.8673433640242 82.461097387529 28.1347945205479 74.4986061830976 66.3042098959504 89.0187573920204 NA NA FALSE 4 85 27 40 65
10007 1 "A06" "A06" "Amøbedysenteri" "Amebiasis" "3" "All" 1 101650592.147084 868 1119 133 TRUE TRUE TRUE FALSE "1119" "133" FALSE 34.3620330863089 73.5301444718916 19.9540414701698 63.7592229957332 52.6112134141777 83.1719080769518 NA NA FALSE NA NA NA NA NA
10007 1 "A06" "A06" "Amøbedysenteri" "Amebiasis" "3" "Males" 1 50266446.0904259 411 532 64 TRUE FALSE TRUE FALSE "532" "64" FALSE 38.533730069616 NA 22.3173905232427 NA 55.1587319410135 NA 81 0.357597851792273 TRUE NA NA NA NA NA
10007 1 "A06" "A06" "Amøbedysenteri" "Amebiasis" "3" "Females" 1 51384146.0566584 457 587 69 TRUE FALSE TRUE FALSE "587" "69" FALSE 30.5501369863014 NA 18.8781360880305 NA 49.6623699378696 NA 84 0.183170969984616 TRUE NA NA NA NA NA
10008 1 "A07" "A07" "Andre tarmsygdomme fremkaldt af protozoer" "Other protozoal intestinal diseases" "3" "All" 1 101625183.098136 2847 3743 974 TRUE TRUE TRUE TRUE "3743" "974" TRUE 38.6120547945206 58.5877550714875 25.3301295007111 46.1974623849092 52.9386301369863 74.6175941312972 NA NA FALSE 3 75 25 39 53
10008 1 "A07" "A07" "Andre tarmsygdomme fremkaldt af protozoer" "Other protozoal intestinal diseases" "3" "Males" 1 50252954.6789805 1432 1931 534 TRUE TRUE TRUE TRUE "1931" "534" TRUE 37.7067804476383 53.3612785388128 25.8707567931731 43.5216438356165 50.0553514484617 67.3981016543155 NA NA FALSE 3 75 25 39 53
10008 1 "A07" "A07" "Andre tarmsygdomme fremkaldt af protozoer" "Other protozoal intestinal diseases" "3" "Females" 1 51372228.4191556 1415 1812 440 TRUE TRUE TRUE TRUE "1812" "440" TRUE 39.6906250467849 65.8005778875664 24.6728767123288 50.9312942585523 56.2476712328767 80.3416468298525 NA NA FALSE 3 75 25 39 53
10009 1 "A08" "A08" "Tarminfektioner forårsaget af virus og andre organismer" "Viral and other specified intestinal infections" "3" "All" 1 101108642.064249 42439 52635 10175 TRUE TRUE TRUE TRUE "52635" "10175" TRUE 14.2564443446366 83.4625735459241 1.59733962122914 73.4071667040946 53.9902013623773 89.6432232951568 NA NA FALSE 0 85 2 14 54
10009 1 "A08" "A08" "Tarminfektioner forårsaget af virus og andre organismer" "Viral and other specified intestinal infections" "3" "Males" 1 50012166.8582529 19870 24424 3960 TRUE TRUE TRUE TRUE "24424" "3960" TRUE 5.77251291264324 80.0049300097312 1.3088749157871 68.9446036379968 41.5061531551763 87.0862938842728 NA NA FALSE 0 85 2 14 54
10009 1 "A08" "A08" "Tarminfektioner forårsaget af virus og andre organismer" "Viral and other specified intestinal infections" "3" "Females" 1 51096475.205996 22569 28211 6215 TRUE TRUE TRUE TRUE "28211" "6215" TRUE 23.4512044314694 85.2660648252115 1.98274571449961 76.7890351074182 62.8409656411409 90.9484138034284 NA NA FALSE 0 85 2 14 54
10010 1 "A09" "A09" "Anden gastroenteritis og colitis af infektiøs eller ikke specificeret årsag" "Infectious gastroenteritis and colitis, unspecified" "3" "All" 1 99842215.7524515 178679 214373 39382 TRUE TRUE TRUE TRUE "214373" "39382" TRUE 22.6673298899619 81.8770416947376 2.05081967213118 71.8981959727525 57.7162107942211 88.801130324126 NA NA FALSE 0 84 2 23 58
10010 1 "A09" "A09" "Anden gastroenteritis og colitis af infektiøs eller ikke specificeret årsag" "Infectious gastroenteritis and colitis, unspecified" "3" "Males" 1 49404875.0163186 84065 100779 15963 TRUE TRUE TRUE TRUE "100779" "15963" TRUE 13.6914364847668 78.454325922599 1.64383561643831 67.9068493150685 49.9367946702597 86.0198143573621 NA NA FALSE 0 84 2 23 58
10010 1 "A09" "A09" "Anden gastroenteritis og colitis af infektiøs eller ikke specificeret årsag" "Infectious gastroenteritis and colitis, unspecified" "3" "Females" 1 50437340.7361329 94614 113594 23419 TRUE TRUE TRUE TRUE "113594" "23419" TRUE 27.4678538812786 84.0377453402201 2.78386406168142 74.9262489707313 63.9090575641889 90.2284093120742 NA NA FALSE 0 84 2 23 58
10011 1 "A15" "A15" "Tuberkulose i åndedrætsorganer verificeret bakteriologisk og histologisk" "Respiratory tuberculosis" "3" "All" 1 101603820.802972 4526 6424 2121 TRUE TRUE TRUE TRUE "6424" "2121" TRUE 43.9627711655064 66.8232786885246 29.2107313421663 56.3432128153305 58.5601377348603 78.6662459764952 NA NA FALSE 12 78 29 44 59
10011 1 "A15" "A15" "Tuberkulose i åndedrætsorganer verificeret bakteriologisk og histologisk" "Respiratory tuberculosis" "3" "Males" 1 50239593.6569878 2683 3749 1367 TRUE TRUE TRUE TRUE "3749" "1367" TRUE 45.2840047907778 63.6227681712704 31.0107717643536 54.89579758964 57.6234763081069 75.772695561045 NA NA FALSE 12 78 29 44 59
10011 1 "A15" "A15" "Tuberkulose i åndedrætsorganer verificeret bakteriologisk og histologisk" "Respiratory tuberculosis" "3" "Females" 1 51364227.145984 1843 2675 754 TRUE TRUE TRUE TRUE "2675" "754" TRUE 41.5111340669212 72.3157856126955 26.9714634328916 60.5347136761733 60.129717793248 82.971378097163 NA NA FALSE 12 78 29 44 59
10012 1 "A16" "A16" "Tuberkulose i åndedrætsorganer ikke bakteriologisk eller histologisk verificeret" "Respiratory tuberculosis, not confirmed bacteriologically or histologically" "3" "All" 1 101619749.06103 3741 4918 1722 TRUE TRUE TRUE TRUE "4918" "1722" TRUE 44.9944980911745 69.8131506849315 28.3611333183622 57.7056875514635 61.8540968635377 81.0666516954862 NA NA FALSE 4 81 28 45 62
10012 1 "A16" "A16" "Tuberkulose i åndedrætsorganer ikke bakteriologisk eller histologisk verificeret" "Respiratory tuberculosis, not confirmed bacteriologically or histologically" "3" "Males" 1 50248867.2324201 2185 2828 1080 TRUE TRUE TRUE TRUE "2828" "1080" TRUE 45.6307582902912 65.7610165431544 30.1610554682236 55.7876218279811 59.9737076128452 77.0933992065275 NA NA FALSE 4 81 28 45 62
10012 1 "A16" "A16" "Tuberkulose i åndedrætsorganer ikke bakteriologisk eller histologisk verificeret" "Respiratory tuberculosis, not confirmed bacteriologically or histologically" "3" "Females" 1 51370881.8286099 1556 2090 642 TRUE TRUE TRUE TRUE "2090" "642" TRUE 43.2677221348903 76.5672535369413 25.9984534770567 62.827397260274 65.2932719514934 85.0669091997904 NA NA FALSE 4 81 28 45 62
10013 1 "A17" "A17" "Tuberkulose i nervesystemet" "Tuberculosis of nervous system" "3" "All" 1 101659690.66731 165 208 64 TRUE FALSE TRUE FALSE "208" "64" FALSE 38.9022801107867 NA 23.5620495546074 NA 55.6685754921776 NA NA NA FALSE NA NA NA NA NA
10013 1 "A17" "A17" "Tuberkulose i nervesystemet" "Tuberculosis of nervous system" "3" "Males" 1 50270808.7841231 88 105 44 TRUE FALSE TRUE FALSE "105" "44" FALSE 43.2855857474362 NA 26.7043131970956 NA 58.7455318511865 NA 39 1 TRUE NA NA NA NA NA
10013 1 "A17" "A17" "Tuberkulose i nervesystemet" "Tuberculosis of nervous system" "3" "Females" 1 51388881.8831874 77 103 20 TRUE FALSE TRUE FALSE "103" "20" FALSE 35.0643491279287 NA 18.1221468672805 NA 51.1718002844524 NA 70 0.409482427101069 TRUE NA NA NA NA NA
10014 1 "A18" "A18" "Tuberkulose i andre organer" "Tuberculosis of other organs" "3" "All" 1 101629286.413489 2319 3349 567 TRUE TRUE TRUE TRUE "3349" "567" FALSE 36.2901953739053 75.2803997305187 26.5182348978217 62.5374189684856 54.4073613294408 84.7208877910024 NA NA FALSE 8 78 27 36 54
10014 1 "A18" "A18" "Tuberkulose i andre organer" "Tuberculosis of other organs" "3" "Males" 1 50257651.8497567 1016 1465 268 TRUE TRUE TRUE TRUE "1465" "268" FALSE 35.2892357212366 69.7669106969085 25.7058282805599 58.3889901938768 52.7673897746838 82.5615210719365 NA NA FALSE 8 78 27 36 54
10014 1 "A18" "A18" "Tuberkulose i andre organer" "Tuberculosis of other organs" "3" "Females" 1 51371634.5637323 1303 1884 299 TRUE TRUE TRUE TRUE "1884" "299" FALSE 36.9406976570103 78.4561194700203 26.971629612995 68.3439868253612 55.7452054794521 85.9205838760386 NA NA FALSE 8 78 27 36 54
10015 1 "A19" "A19" "Miliær tuberkulose" "Miliary tuberculosis" "3" "All" 1 101658937.105914 277 347 136 TRUE TRUE TRUE FALSE "347" "136" FALSE 42.8390538213938 65.817803727824 28.6996900965642 55.2774578935549 62.0506639718542 78.7471906579834 NA NA FALSE NA NA NA NA NA
10015 1 "A19" "A19" "Miliær tuberkulose" "Miliary tuberculosis" "3" "Males" 1 50270323.1406018 167 201 92 TRUE FALSE TRUE TRUE "201" "92" FALSE 49.5344891084661 NA 33.2492761434238 NA 67.376237742346 NA NA NA FALSE 5 82 29 43 62
10015 1 "A19" "A19" "Miliær tuberkulose" "Miliary tuberculosis" "3" "Females" 1 51388613.9653118 110 146 44 TRUE FALSE TRUE FALSE "146" "44" FALSE 36.4705172542855 NA 24.3450033685157 NA 52.9666367243057 NA 61 0.519848053181387 TRUE NA NA NA NA NA
10016 1 "A20" "A20" "Pest" "Plague" "3" "All" 1 101661274.812426 18 21 NA FALSE FALSE FALSE FALSE "21" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10016 1 "A20" "A20" "Pest" "Plague" "3" "Males" 1 50271506.9639344 5 6 NA FALSE FALSE FALSE FALSE "6" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10016 1 "A20" "A20" "Pest" "Plague" "3" "Females" 1 51389767.8484917 13 15 NA FALSE FALSE FALSE FALSE "15" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10017 1 "A21" "A21" "Tularæmi" "Tularemia" "3" "All" 1 101660945.977656 71 77 16 FALSE FALSE FALSE FALSE "77" "16" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10017 1 "A21" "A21" "Tularæmi" "Tularemia" "3" "Males" 1 50271179.579497 49 54 8 FALSE FALSE FALSE FALSE "54" "8" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10017 1 "A21" "A21" "Tularæmi" "Tularemia" "3" "Females" 1 51389766.3981585 22 23 8 FALSE FALSE FALSE FALSE "23" "8" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10018 1 "A22" "A22" "Miltbrand" "Anthrax" "3" "All" 1 101661271.367191 13 14 NA FALSE FALSE FALSE FALSE "14" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10018 1 "A22" "A22" "Miltbrand" "Anthrax" "3" "Males" 1 50271514.8464556 7 7 NA FALSE FALSE FALSE FALSE "7" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10018 1 "A22" "A22" "Miltbrand" "Anthrax" "3" "Females" 1 51389756.5207351 6 7 NA FALSE FALSE FALSE FALSE "7" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10019 1 "A23" "A23" "Svingefeber" "Brucellosis" "3" "All" 1 101659073.478307 211 234 9 TRUE FALSE FALSE FALSE "234" "9" FALSE 29.4356164383562 NA 16.7960610824164 NA 42.9091369114456 NA NA NA FALSE NA NA NA NA NA
10019 1 "A23" "A23" "Svingefeber" "Brucellosis" "3" "Males" 1 50270376.0764503 97 111 NA TRUE FALSE FALSE FALSE "111" "0-4" FALSE 27.929431843701 NA 16.1326611273299 NA 42.1218399580807 NA NA NA FALSE NA NA NA NA NA
10019 1 "A23" "A23" "Svingefeber" "Brucellosis" "3" "Females" 1 51388697.4018564 114 123 NA TRUE FALSE FALSE FALSE "123" "0-4" FALSE 29.534607380792 NA 16.3287296953365 NA 43.8398966988547 NA NA NA FALSE NA NA NA NA NA
10020 1 "A24" "A24" "Glanders og melioidosis" "Glanders and melioidosis" "3" "All" 1 101661100.314268 40 46 20 FALSE FALSE FALSE FALSE "46" "20" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10020 1 "A24" "A24" "Glanders og melioidosis" "Glanders and melioidosis" "3" "Males" 1 50271454.526761 21 22 10 FALSE FALSE FALSE FALSE "22" "10" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10020 1 "A24" "A24" "Glanders og melioidosis" "Glanders and melioidosis" "3" "Females" 1 51389645.7875066 19 24 10 FALSE FALSE FALSE FALSE "24" "10" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10021 1 "A25" "A25" "Rottebidfeber sygdomme" "Rat-bite fevers" "3" "All" 1 101661244.537114 31 32 6 FALSE FALSE FALSE FALSE "32" "6" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10021 1 "A25" "A25" "Rottebidfeber sygdomme" "Rat-bite fevers" "3" "Males" 1 50271493.4125009 17 17 NA FALSE FALSE FALSE FALSE "17" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10021 1 "A25" "A25" "Rottebidfeber sygdomme" "Rat-bite fevers" "3" "Females" 1 51389751.1246126 14 15 NA FALSE FALSE FALSE FALSE "15" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10022 1 "A26" "A26" "Svinerosen" "Erysipeloid" "3" "All" 1 101642321.706542 4072 4295 1023 TRUE TRUE TRUE TRUE "4295" "1023" FALSE 62.8109648925818 79.8368695261621 47.3477880080845 68.7197948948275 75.677053671682 87.4766329815106 NA NA FALSE 8 89 47 63 76
10022 1 "A26" "A26" "Svinerosen" "Erysipeloid" "3" "Males" 1 50261184.3499439 2251 2378 541 TRUE TRUE TRUE TRUE "2378" "541" FALSE 60.9736013174639 76.2994146268433 45.3520787484093 67.6460753050379 72.4708076951867 84.9563799685605 NA NA FALSE 8 89 47 63 76
10022 1 "A26" "A26" "Svinerosen" "Erysipeloid" "3" "Females" 1 51381137.3565985 1821 1917 482 TRUE TRUE TRUE TRUE "1917" "482" FALSE 65.9375492177558 82.9206213039899 49.4523976345535 71.4341911819747 79.8942465753424 89.8074316939891 NA NA FALSE 8 89 47 63 76
10023 1 "A27" "A27" "Leptospirose" "Leptospirosis" "3" "All" 1 101658653.42233 287 337 32 TRUE FALSE TRUE FALSE "337" "32" FALSE 42.2873313870798 NA 28.7351268807546 NA 55.5417216857549 NA NA NA FALSE NA NA NA NA NA
10023 1 "A27" "A27" "Leptospirose" "Leptospirosis" "3" "Males" 1 50269404.5344337 218 256 19 TRUE FALSE FALSE FALSE "256" "19" FALSE 41.7660438655588 NA 29.6971689497717 NA 54.3557017740849 NA NA NA FALSE NA NA NA NA NA
10023 1 "A27" "A27" "Leptospirose" "Leptospirosis" "3" "Females" 1 51389248.8878958 69 81 13 FALSE FALSE FALSE FALSE "81" "13" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10024 1 "A28" "A28" "Andre dyreoverførte bakterielle infektioner IKA" "Other zoonotic bacterial diseases, not elsewhere classified" "3" "All" 1 101652411.952317 934 1089 147 TRUE TRUE TRUE FALSE "1089" "147" FALSE 46.6369563590089 74.2498660079347 27.8592155101429 64.30846620256 60.3905516880006 83.811003817651 NA NA FALSE NA NA NA NA NA
10024 1 "A28" "A28" "Andre dyreoverførte bakterielle infektioner IKA" "Other zoonotic bacterial diseases, not elsewhere classified" "3" "Males" 1 50267035.7911895 472 549 80 TRUE FALSE TRUE TRUE "549" "80" FALSE 44.2437562691819 NA 27.5226588816528 NA 59.1644299723033 NA NA NA FALSE 8 79 28 47 60
10024 1 "A28" "A28" "Andre dyreoverførte bakterielle infektioner IKA" "Other zoonotic bacterial diseases, not elsewhere classified" "3" "Females" 1 51385376.1611273 462 540 67 TRUE FALSE TRUE FALSE "540" "67" FALSE 48.6446350774758 NA 29.2025989969308 NA 62.7352077251292 NA 92 0.13595969307923 TRUE NA NA NA NA NA
10025 1 "A30" "A30" "Spedalskhed" "Leprosy [Hansen's disease]" "3" "All" 1 101661237.455274 16 22 8 FALSE FALSE FALSE FALSE "22" "8" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10025 1 "A30" "A30" "Spedalskhed" "Leprosy [Hansen's disease]" "3" "Males" 1 50271500.1713976 9 9 NA FALSE FALSE FALSE FALSE "9" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10025 1 "A30" "A30" "Spedalskhed" "Leprosy [Hansen's disease]" "3" "Females" 1 51389737.283876 7 13 NA FALSE FALSE FALSE FALSE "13" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10026 1 "A31" "A31" "Sygdomme forårsaget af andre mykobakterier" "Infection due to other mycobacteria" "3" "All" 1 101649243.505622 1632 1854 591 TRUE TRUE TRUE TRUE "1854" "591" FALSE 54.0310217830676 73.2900291938019 11.4367946702597 64.5532599745489 70.1709589041095 81.6335444269781 NA NA FALSE 1 82 11 54 70
10026 1 "A31" "A31" "Sygdomme forårsaget af andre mykobakterier" "Infection due to other mycobacteria" "3" "Males" 1 50265404.0946927 850 965 348 TRUE TRUE TRUE TRUE "965" "348" FALSE 55.6147945205479 73.3266906205554 18.6355775132869 64.9905471966464 70.5142675349951 80.1495066996033 NA NA FALSE 1 82 11 54 70
10026 1 "A31" "A31" "Sygdomme forårsaget af andre mykobakterier" "Infection due to other mycobacteria" "3" "Females" 1 51383839.410929 782 889 243 TRUE TRUE TRUE TRUE "889" "243" FALSE 51.8680649749233 72.9982034583427 7.65734560970131 64.1884377573172 69.7945924096115 83.344138034284 NA NA FALSE 1 82 11 54 70
10027 1 "A32" "A32" "Listeriose" "Listeriosis" "3" "All" 1 101658619.972228 539 611 375 TRUE TRUE TRUE TRUE "611" "375" FALSE 69.1652638670559 76.6539231978441 52.8072879706565 67.8350684931507 78.8171225391122 85.0043835616439 NA NA FALSE 3 89 53 69 79
10027 1 "A32" "A32" "Listeriose" "Listeriosis" "3" "Males" 1 50270362.3684333 231 265 180 TRUE TRUE TRUE TRUE "265" "180" FALSE 68.4794520547945 75.7958305262369 57.6271951493375 67.1194879856278 77.3368889886967 83.4138109139905 NA NA FALSE 3 89 53 69 79
10027 1 "A32" "A32" "Listeriose" "Listeriosis" "3" "Females" 1 51388257.6037952 308 346 195 TRUE TRUE TRUE TRUE "346" "195" FALSE 69.7545160565911 78.8979055318513 46.5053866307359 68.4231095141852 80.6547585897148 85.5207665244405 NA NA FALSE 3 89 53 69 79
10028 1 "A33" "A33" "Stivkrampe hos nyfødte" "Tetanus neonatorum" "3" "All" 1 101661388.959241 NA NA NA FALSE FALSE FALSE FALSE "0-4" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10028 1 "A33" "A33" "Stivkrampe hos nyfødte" "Tetanus neonatorum" "3" "Males" 1 50271536.9437682 NA NA NA FALSE FALSE FALSE FALSE "0-4" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10028 1 "A33" "A33" "Stivkrampe hos nyfødte" "Tetanus neonatorum" "3" "Females" 1 51389852.0154727 NA NA NA FALSE FALSE FALSE FALSE "0-4" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10029 1 "A34" "A34" "Obstetrisk stivkrampe" "Obstetrical tetanus" "3" "All" 1 101661249.662684 11 14 NA FALSE FALSE FALSE FALSE "14" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10029 1 "A34" "A34" "Obstetrisk stivkrampe" "Obstetrical tetanus" "3" "Males" 1 50271546.7108915 NA NA NA FALSE FALSE FALSE FALSE "0-4" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10029 1 "A34" "A34" "Obstetrisk stivkrampe" "Obstetrical tetanus" "3" "Females" 1 51389702.9517928 11 NA NA FALSE FALSE FALSE FALSE "0-4" "0-4" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10030 1 "A35" "A35" "Anden form for stivkrampe" "Other tetanus" "3" "All" 1 101660337.266644 179 196 26 TRUE FALSE TRUE FALSE "196" "26" FALSE 41.6985343214312 NA 27.7241559997006 NA 56.8107073882776 NA NA NA FALSE NA NA NA NA NA
10030 1 "A35" "A35" "Anden form for stivkrampe" "Other tetanus" "3" "Males" 1 50271139.2545475 76 85 10 FALSE FALSE FALSE FALSE "85" "10" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10030 1 "A35" "A35" "Anden form for stivkrampe" "Other tetanus" "3" "Females" 1 51389198.0120967 103 111 16 TRUE FALSE FALSE FALSE "111" "16" FALSE 45.4341597424957 NA 34.5743334081892 NA 61.3531536791676 NA NA NA FALSE NA NA NA NA NA
10031 1 "A36" "A36" "Difteri" "Diphtheria" "3" "All" 1 101660721.669002 58 78 16 FALSE FALSE FALSE FALSE "78" "16" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10031 1 "A36" "A36" "Difteri" "Diphtheria" "3" "Males" 1 50271311.7391571 23 31 10 FALSE FALSE FALSE FALSE "31" "10" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10031 1 "A36" "A36" "Difteri" "Diphtheria" "3" "Females" 1 51389409.929845 35 47 6 FALSE FALSE FALSE FALSE "47" "6" FALSE NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA
10032 1 "A37" "A37" "Kighoste" "Whooping cough" "3" "All" 1 101611551.932839 2621 3949 36 TRUE FALSE TRUE FALSE "3949" "36" FALSE 0.50315143349053 NA 0.219178082191775 NA 4.48357062654395 NA NA NA FALSE NA NA NA NA NA
10032 1 "A37" "A37" "Kighoste" "Whooping cough" "3" "Males" 1 50247922.5527584 1273 1883 18 TRUE FALSE FALSE FALSE "1883" "18" FALSE 0.488467699678085 NA 0.219037353095246 NA 4.08708136836594 NA NA NA FALSE NA NA NA NA NA
10032 1 "A37" "A37" "Kighoste" "Whooping cough" "3" "Females" 1 51363629.3800808 1348 2066 18 TRUE FALSE FALSE FALSE "2066" "18" FALSE 0.527123287671247 NA 0.220754547496017 NA 4.75169099483496 NA NA NA FALSE NA NA NA NA NA
10033 1 "A38" "A38" "Skarlagensfeber" "Scarlet fever" "3" "All" 1 101640384.99863 2222 2604 22 TRUE FALSE TRUE FALSE "2604" "22" FALSE 4.35278538812786 NA 2.80260049404892 NA 6.96738827756567 NA NA NA FALSE NA NA NA NA NA
